ID,choice2,age,female,edu,drur,inc_cont,region,nchildren,qual,qual_f,nit_sout_ar,pt,cost_m3,mcost_m3,cost_m3_na,prix_diff,price_tap,pesti_esout_rd_mod,nitrates_esout_rd_mod
1075,2,57,1,3,0,6,6,0,2,3,9.2,0.842,-999,-999,2,5,1,19.01,16.549999
1076,1,44,0,4,1,3.75,5,0,4,3,28.51,0.803,2,-3.9750472,1,5,1,35.459999,31.74
1077,2,43,0,4,0,1.9,6,2,2,2,15.5,0.842,3.5,-2.4750472,1,0,2,19.01,16.549999
1078,2,57,1,4,0,1.9,1,0,2,3,8.36,0.849,-999,-999,2,0,2,15.32,10.22
1079,1,57,1,5,0,1,7,2,3,3,0.5,0.741,-999,-999,2,2,1,0,0.5
1080,2,54,0,4,0,1.35,6,0,3,1,15.5,0.842,-999,-999,2,3,1,19.01,16.549999
1081,2,58,1,2,0,3.75,7,0,3,2,16.45,0.729,-999,-999,2,3,1,27.43,22.82
1082,1,68,0,2,0,1.9,7,0,3,2,0.5,0.741,7,1.0249528,1,2,2,0,0.5
1083,1,66,0,4,1,6,1,0,3,1,5.84,1.685,-999,-999,2,5,1,7.8699999,5.7800002
1084,1,26,1,4,0,1.9,7,0,3,3,27.3,0.729,-999,-999,2,3,0,27.43,22.82
1085,3,61,0,4,0,1.9,5,1,2,3,16.04,0.946,3.5,-2.4750472,1,5,2,22.799999,21.940001
1086,1,41,0,3,1,1.35,1,0,3,2,21.4,1.041,2,-3.9750472,1,0,1,28.17,25
1087,1,63,0,2,0,3.75,1,0,4,2,23.29,0.774,2,-3.9750472,1,5,1,21.940001,20.559999
1088,2,18,1,3,0,1.9,1,0,2,2,21.4,1.041,-999,-999,2,2,0,28.17,25
1089,2,58,0,5,0,2.65,7,1,3,1,0.27,0.649,-999,-999,2,0,0,0.15000001,0.27000001
1090,3,55,1,5,0,3.75,2,0,3,2,14.71,1.06,-999,-999,2,4,2,21.049999,17.9
1091,2,28,0,2,0,1.9,7,1,4,2,0.99,0.741,2,-3.9750472,1,2,1,21.08679933,0.5
1092,2,69,1,4,0,3.75,1,0,3,3,15.06,0.925,1.200000048,-4.775047153,1,4,0,12.25,14.98
1093,2,22,0,4,0,1,2,1,1,2,30.74,0.834,6,0.0249528,1,3,0,32.689999,29.709999
1094,1,24,1,4,0,0.25,4,0,3,3,11.49,0.8,-999,-999,2,0,0,31.23,17.32
1095,2,63,1,2,0,1.9,4,0,3,3,28.22,0.75,4,-1.9750472,1,0,2,46.349998,21.540001
1096,1,62,0,3,1,3.75,8,0,4,1,15.21,1.13,0.899999976,-5.075047224,1,5,2,27.639999,20.98
1097,2,35,1,3,1,2.65,9,0,3,2,4.58,0.827,-999,-999,2,5,1,8.8299999,4.29
1098,2,47,0,2,0,3.75,5,1,3,3,28.51,0.803,-999,-999,2,2,2,35.459999,31.74
1099,1,76,1,5,0,3.75,7,0,2,1,18.79,0.69,15,9.0249528,1,4,1,19.459999,15.32
1100,1,66,0,2,0,2.65,5,0,3,3,14.67,0.833,4,-1.9750472,1,4,2,20.190001,13.89
1101,2,42,1,3,1,1.9,8,1,3,1,24.74,0.817,-999,-999,2,3,2,26.5,26.65
1102,2,74,0,2,1,1.9,6,0,2,3,31.75,0.766,2.200000048,-3.775047153,1,3,1,27.309999,25.73
1103,2,67,1,4,0,3.75,5,0,3,2,32.51,0.772,-999,-999,2,1,2,33.709999,27.32
1104,1,28,1,3,0,0.65,4,0,2,3,11.49,0.8,4,-1.9750472,1,2,2,31.23,17.32
1105,1,56,0,5,0,3.75,7,0,2,3,0,0.66,-999,-999,2,5,0,0,0
1106,2,51,1,3,0,6,7,2,2,1,14.23,0.729,5,-0.9750472,1,5,1,27.43,22.82
1107,2,63,0,5,0,2.65,1,0,3,2,21.4,1.041,5,-0.9750472,1,5,2,28.17,25
1108,2,74,1,2,1,1.9,10,0,3,2,6.65,0.934,-999,-999,2,1,2,5.23,4.9899998
1109,2,33,0,4,0,3.75,3,0,2,3,28.68,0.964,-999,-999,2,0,0,40.529999,24.610001
1110,2,66,1,2,0,1.9,7,0,3,3,11.17,0.744,-999,-999,2,1,0,30.530001,27.73
1111,1,21,0,4,0,1,10,0,3,3,15.07,0.737,-999,-999,2,3,1,14.6,11.38
1112,3,61,0,3,1,1.9,9,0,4,1,4.58,0.827,1.529999971,-4.445047229,1,2,2,8.8299999,4.29
1113,1,65,0,5,0,3.75,1,0,3,1,21.4,1.041,2.5,-3.4750472,1,0,1,28.17,25
1114,2,25,0,5,0,0.25,11,0,3,1,27.55,0.892,-999,-999,2,2,1,23.43,15.19
1115,1,71,0,2,1,1.9,5,0,3,1,14.62,1.041,-999,-999,2,4,2,22.18,20.17
1116,1,58,0,3,0,3.75,12,0,3,3,1.87,1.045,3,-2.9750472,1,5,1,4.48,1.91
1117,1,64,0,3,0,1,9,0,3,1,0.31,0.827,11.26000023,5.284953029,1,5,2,8.8299999,4.29
1118,1,69,0,5,0,3.75,3,0,3,1,25.98,0.964,20,14.0249528,1,5,1,40.529999,24.610001
1119,1,23,0,4,0,1.35,1,0,3,3,21.4,1.041,3.5,-2.4750472,1,0,2,28.17,25
1120,2,58,0,2,1,2.65,11,0,3,1,12.28,0.829,-999,-999,2,3,2,22.26,14.45
1121,1,25,1,4,1,2.65,10,0,3,3,13.98,0.83,-999,-999,2,2,1,30.139999,14.45
1122,3,66,1,4,0,2.65,7,0,2,1,0,0.66,3,-2.9750472,1,5,2,0,0
1123,1,66,0,3,1,1.9,1,0,3,3,10.48,1.076,0.400000006,-5.575047194,1,5,2,19.85,7.4499998
1124,3,60,1,2,0,2.65,10,0,3,3,5.91,0.737,5,-0.9750472,1,5,2,14.6,11.38
1125,1,25,1,5,0,1.35,7,0,3,2,0,0.66,-999,-999,2,0,1,0,0
1126,3,36,1,4,0,2.65,1,2,3,3,2.1,1.47,2.359999895,-3.615047305,1,5,1,6.77,2.5
1127,2,67,0,4,0,3.75,6,0,3,2,15.5,0.842,3,-2.9750472,1,5,2,19.01,16.549999
1128,3,24,1,4,0,1.9,7,0,4,3,0.27,0.649,79,73.0249528,1,3,2,0.15000001,0.27000001
1129,1,23,0,4,0,1.9,1,0,4,3,7.99,0.932,3,-2.9750472,1,5,2,21.83,7.8200002
1130,2,25,1,5,0,1.9,7,0,3,3,0,0.66,-999,-999,2,4,2,0,0
1131,3,29,0,4,0,1.35,8,0,3,3,35,1.034,-999,-999,2,4,1,24.35,26.41
1132,1,60,0,2,1,1.9,9,0,3,2,10.46,1.095,-999,-999,2,1,2,19.66,11.69
1133,1,22,1,4,1,1.9,6,1,2,3,26.28,0.864,3,-2.9750472,1,3,1,30.52,27.1
1134,1,25,1,4,0,2.65,1,0,3,1,6.91,1.685,-999,-999,2,3,1,7.8699999,5.7800002
1135,1,71,0,3,0,3.75,7,0,3,1,24.24,0.685,3.5,-2.4750472,1,5,2,18.280001,18.85
1136,2,63,1,3,1,3.75,7,0,3,3,27.3,0.729,-999,-999,2,0,0,27.43,22.82
1137,1,70,0,4,0,2.65,1,0,3,1,6.54,1.32,3,-2.9750472,1,5,2,24.809999,10.6
1138,1,57,0,2,0,6,12,0,3,3,4.85,1.045,-999,-999,2,5,2,4.48,1.91
1139,2,64,0,5,0,2.65,3,0,3,3,16.62,1.245,-999,-999,2,0,0,42,26.58
1140,2,19,1,4,0,3.75,7,1,3,1,20.6,0.729,-999,-999,2,2,0,27.43,22.82
1141,1,30,0,3,1,1.9,1,0,3,2,17.89,1.427,-999,-999,2,0,1,22.700001,15.03
1142,3,55,0,2,1,1.9,3,3,3,1,23.04,0.884,-999,-999,2,4,2,29.129999,20.51
1143,2,66,0,5,0,6,7,0,3,2,16.45,0.729,4,-1.9750472,1,3,2,27.43,22.82
1144,1,46,0,4,1,2.65,10,1,3,3,2.53,0.745,15,9.0249528,1,4,1,29.17,17.41
1145,3,61,0,4,0,3.75,7,0,2,1,0.27,0.649,-999,-999,2,4,2,0.15000001,0.27000001
1146,1,48,1,3,0,1,10,1,3,2,17.69,0.745,-999,-999,2,2,2,29.17,17.41
1147,2,24,1,4,0,1,1,0,3,3,21.4,1.041,3,-2.9750472,1,3,1,28.17,25
1148,2,38,0,2,1,2.65,3,2,2,3,22.47,0.964,3.5,-2.4750472,1,5,2,40.529999,24.610001
1149,1,69,1,3,0,1.35,9,0,2,3,1.38,0.827,-999,-999,2,3,2,8.8299999,4.29
1150,2,30,1,3,0,1.9,7,0,3,3,18.85,0.685,-999,-999,2,0,1,18.280001,18.85
1151,3,31,0,4,0,1.9,6,0,3,1,36.36,1.078,12,6.0249528,1,1,2,31.370001,30.370001
1152,3,63,1,5,0,1.9,7,0,3,2,0.99,0.741,-999,-999,2,4,0,21.08679933,0.5
1153,3,68,0,4,0,3.75,7,0,2,3,0.27,0.649,5,-0.9750472,1,4,2,0.15000001,0.27000001
1154,3,43,1,2,0,2.65,6,1,2,1,15.5,0.842,3.5,-2.4750472,1,4,1,19.01,16.549999
1155,1,46,0,3,0,1.9,12,2,3,1,4.07,0.878,-999,-999,2,0,2,17.290001,11.32
1156,2,66,1,3,0,3.75,5,0,3,2,14.67,0.833,-999,-999,2,4,2,20.190001,13.89
1157,1,53,1,4,0,6,10,0,2,3,25.9,0.677,-999,-999,2,0,2,28.76,12.06
1158,1,47,0,2,0,0.65,5,0,4,2,8.19,1.234,-999,-999,2,2,2,12,9.6700001
1159,1,39,0,4,0,3.75,1,2,3,2,4.2,0.849,4,-1.9750472,1,5,1,15.32,10.22
1160,2,25,0,3,0,2.65,11,0,2,3,26.7,1.001,3,-2.9750472,1,5,1,30.549999,30.940001
1161,2,30,0,4,0,3.75,6,1,3,3,15.5,0.842,2,-3.9750472,1,2,2,19.01,16.549999
1162,2,66,0,2,0,3.75,11,0,3,2,22.02,0.912,3,-2.9750472,1,5,2,23.469999,22.690001
1163,1,33,0,3,1,2.65,1,1,3,2,8.14,1.685,6,0.0249528,1,5,2,7.8699999,5.7800002
1164,2,52,1,3,0,3.75,6,1,3,2,15.5,0.842,4,-1.9750472,1,5,2,19.01,16.549999
1165,1,68,0,2,0,2.65,10,0,3,3,25.85,1.095,7.5,1.5249528,1,2,2,14.63,4.6700001
1166,2,61,0,4,0,1.9,12,1,3,2,9.47,0.505,-999,-999,2,2,1,22.799999,15.08
1167,3,22,1,4,0,6,7,1,3,2,27.6,0.744,1.5,-4.4750472,1,2,1,30.530001,27.73
1168,2,27,1,2,0,1.9,6,0,2,3,27.1,0.864,-999,-999,2,0,0,30.52,27.1
1169,2,21,0,4,0,1.35,4,0,2,3,11.49,0.8,-999,-999,2,3,2,31.23,17.32
1170,3,69,1,2,1,1.35,10,0,3,3,18.2,0.83,-999,-999,2,0,2,30.139999,14.45
1171,1,41,1,4,0,2.65,10,2,3,1,15.07,0.737,1,-4.9750472,1,0,2,14.6,11.38
1172,2,71,1,4,0,2.65,9,0,1,3,19.57,0.801,-999,-999,2,0,0,31.74,26.5
1173,3,19,0,2,0,0.65,1,0,3,3,2.73,1.685,15,9.0249528,1,2,1,7.8699999,5.7800002
1174,3,67,0,2,1,6,7,0,3,1,26.73,0.741,3,-2.9750472,1,5,2,25.219999,23.059999
1175,2,34,1,4,0,2.65,7,1,2,3,24.24,0.685,-999,-999,2,5,1,18.280001,18.85
1176,2,31,0,3,0,0.25,3,0,3,2,33.17,1.245,15,9.0249528,1,4,1,42,26.58
1177,3,38,1,2,0,1,6,4,2,3,26.89,1.078,5,-0.9750472,1,3,2,31.370001,30.370001
1178,3,67,1,5,1,3.75,2,0,3,1,24.05,0.973,-999,-999,2,2,2,18.309999,15.82
1179,1,46,0,4,0,2.65,1,2,3,2,10.26,0.849,-999,-999,2,4,1,15.32,10.22
1180,1,69,1,3,0,1.9,7,0,3,2,18.85,0.685,-999,-999,2,2,2,18.280001,18.85
1181,1,24,1,5,0,1.9,12,0,3,1,10.47,0.505,3.299999952,-2.675047248,1,2,2,22.799999,15.08
1182,3,28,1,5,0,3.75,1,0,2,3,25,1.041,3,-2.9750472,1,5,0,28.17,25
1183,1,35,0,4,0,2.65,1,0,2,3,5.56,1.037,3,-2.9750472,1,5,2,2.9100001,4.73
1184,1,57,0,2,0,1.9,9,0,3,3,1.38,0.827,-999,-999,2,0,1,8.8299999,4.29
1185,2,71,0,2,0,1.9,6,0,3,2,23.87,0.842,3.5,-2.4750472,1,5,2,19.01,16.549999
1186,1,43,1,2,0,1.35,6,2,2,3,35.62,0.842,-999,-999,2,2,2,19.01,16.549999
1187,3,58,1,5,0,1.9,1,0,3,2,21.4,1.041,-999,-999,2,1,2,28.17,25
1188,3,66,0,5,0,9.477,3,0,3,1,31.89,0.964,2.5,-3.4750472,1,5,1,40.529999,24.610001
1189,3,70,0,5,1,3.75,2,0,3,1,16.14,1.06,3,-2.9750472,1,0,2,21.049999,17.9
1190,1,68,0,5,0,6,1,0,3,3,21.4,1.041,2,-3.9750472,1,5,1,28.17,25
1191,2,24,0,5,1,1.9,4,0,3,1,27.28,0.784,-999,-999,2,4,0,34.060001,22.43
1192,2,64,0,4,1,2.65,7,0,3,1,16.54,0.744,5,-0.9750472,1,1,2,30.530001,27.73
1193,2,43,0,3,0,1.9,1,2,3,3,17.89,1.427,0.579999983,-5.395047217,1,2,1,22.700001,15.03
1194,3,21,1,4,0,6,11,0,3,2,26.7,1.001,-999,-999,2,0,0,30.549999,30.940001
1195,1,24,1,4,0,3.75,1,0,3,3,17.89,1.427,-999,-999,2,3,0,22.700001,15.03
1196,3,47,1,5,0,3.75,4,1,3,3,10.39,0.8,3,-2.9750472,1,0,0,31.23,17.32
1197,1,63,0,2,1,1.9,11,0,3,2,27.55,0.892,20,14.0249528,1,4,2,23.43,15.19
1198,1,52,1,5,0,3.75,12,0,4,2,1.87,1.045,80,74.0249528,1,5,1,4.48,1.91
1199,1,60,0,2,1,2.65,5,0,3,1,10.92,1.234,7,1.0249528,1,2,2,12,9.6700001
1200,3,63,0,3,0,2.65,6,0,2,2,26.28,0.864,-999,-999,2,5,1,30.52,27.1
1201,1,20,1,4,0,3.75,9,0,3,3,1.12,0.827,-999,-999,2,3,0,8.8299999,4.29
1202,3,73,0,5,1,6,3,0,2,3,16.62,1.245,2,-3.9750472,1,3,1,42,26.58
1203,3,50,0,3,0,1,6,0,2,3,15.5,0.842,-999,-999,2,3,0,19.01,16.549999
1204,3,71,0,3,0,2.65,3,0,3,3,26.41,1.066,-999,-999,2,1,2,32.470001,22.16
1205,1,58,0,4,0,3.75,1,0,3,2,21.4,1.041,-999,-999,2,4,2,28.17,25
1206,1,56,0,2,0,1.35,12,1,4,3,2.54,1.08,-999,-999,2,4,2,2.1700001,1.6799999
1207,2,62,1,2,0,1.35,1,0,2,2,17.51,1.013,-999,-999,2,0,2,22.85,14.37
1208,3,60,1,4,0,1,4,0,3,3,11.49,0.8,-999,-999,2,3,2,31.23,17.32
1209,2,49,1,3,0,2.65,12,0,3,3,1.91,1.045,-999,-999,2,0,0,4.48,1.91
1210,1,54,1,3,1,2.65,4,0,3,2,23.54,0.75,-999,-999,2,2,2,46.349998,21.540001
1211,1,59,0,2,0,1.9,12,0,3,1,0.99,1.08,2.5,-3.4750472,1,0,2,2.1700001,1.6799999
1212,1,32,0,3,0,0.25,10,0,1,3,15.56,0.664,-999,-999,2,2,1,24.360001,16.790001
1213,1,71,0,5,1,6,1,0,4,1,7.7,1.037,25,19.0249528,1,5,2,2.9100001,4.73
1214,2,66,1,2,0,1,3,0,2,1,33.17,1.245,-999,-999,2,2,2,42,26.58
1215,3,66,0,3,0,1.9,1,0,4,2,21.29,1.32,6.5,0.5249528,1,2,2,24.809999,10.6
1216,2,64,0,4,0,1.9,6,0,3,1,15.5,0.842,5.110000134,-0.865047067,1,1,2,19.01,16.549999
1217,1,41,1,4,0,2.65,2,2,2,3,13.04,1.06,-999,-999,2,0,2,21.049999,17.9
1218,3,71,1,2,0,1,9,0,3,1,24.73,0.801,4,-1.9750472,1,3,2,31.74,26.5
1219,2,60,0,3,0,2.65,3,0,2,3,33.17,1.245,5,-0.9750472,1,0,2,42,26.58
1220,1,55,0,4,0,1.35,2,0,3,3,10.15,1.683,3,-2.9750472,1,0,2,9.7600002,8.6199999
1221,3,27,0,5,1,6,5,0,3,2,11.35,0.823,-999,-999,2,4,0,16.58,12.42
1222,1,24,0,5,0,0.25,11,0,2,3,27.55,0.892,-999,-999,2,5,0,23.43,15.19
1223,2,66,0,2,0,1.9,7,0,3,1,18.79,0.69,-999,-999,2,1,1,19.459999,15.32
1224,3,41,0,3,0,9.477,10,0,3,2,5.91,0.737,2.799999952,-3.175047248,1,5,1,14.6,11.38
1225,2,23,1,2,0,2.65,1,1,2,3,21.29,1.32,-999,-999,2,2,0,24.809999,10.6
1226,2,69,0,5,0,1.9,3,0,2,1,26.41,1.066,-999,-999,2,5,1,32.470001,22.16
1227,1,65,0,2,0,1.9,2,0,3,2,10.02,1.06,-999,-999,2,2,2,21.049999,17.9
1228,2,67,1,3,0,2.65,7,0,3,2,26.73,0.741,-999,-999,2,0,2,25.219999,23.059999
1229,1,67,0,2,0,3.75,5,0,3,1,28.51,0.803,2.720000029,-3.255047172,1,3,2,35.459999,31.74
1230,1,33,0,4,1,3.75,9,0,2,3,8.81,1.347,4,-1.9750472,1,3,2,10.23,7.1100001
1231,1,66,1,5,0,6,7,0,3,2,0,0.66,-999,-999,2,2,2,0,0
1232,1,43,1,2,0,3.75,11,1,3,2,30.75,0.892,0.159999996,-5.815047204,1,5,1,23.43,15.19
1233,2,73,0,4,1,3.75,7,0,2,1,21.55,0.69,-999,-999,2,4,2,19.459999,15.32
1234,2,33,1,3,0,1,5,0,3,3,13.36,1.135,-999,-999,2,0,0,27.799999,20.030001
1235,3,42,0,2,1,3.75,2,3,3,3,22.78,0.969,5,-0.9750472,1,0,1,28.09,23.299999
1236,1,68,1,3,0,1.9,2,0,3,3,7.26,1.628,4,-1.9750472,1,0,2,12.43,12.48
1237,2,25,0,5,0,1.9,2,0,3,3,22.78,0.969,5,-0.9750472,1,3,2,28.09,23.299999
1238,2,67,0,3,0,2.65,5,0,3,1,27.37,1.135,4.5,-1.4750472,1,2,2,27.799999,20.030001
1239,2,54,0,2,0,3.75,10,0,3,2,4.08,0.745,-999,-999,2,0,2,29.17,17.41
1240,2,65,1,3,0,2.65,1,0,3,3,21.29,1.32,3,-2.9750472,1,3,2,24.809999,10.6
1241,1,51,0,2,0,3.75,1,0,3,3,2.73,1.685,-999,-999,2,0,2,7.8699999,5.7800002
1242,2,50,1,3,1,2.65,2,1,3,2,18.67,0.969,-999,-999,2,0,2,28.09,23.299999
1243,2,29,0,4,0,2.65,12,0,3,2,1.87,1.045,-999,-999,2,0,2,4.48,1.91
1244,1,24,1,4,1,0.65,5,0,2,3,13.83,1.135,-999,-999,2,4,0,27.799999,20.030001
1245,2,44,1,4,0,1.35,6,1,2,2,27.51,0.842,-999,-999,2,0,2,19.01,16.549999
1246,2,63,0,2,0,1.9,8,0,3,3,17.3,1.13,0.5,-5.4750472,1,5,1,27.639999,20.98
1247,1,54,1,3,0,6,7,0,3,3,0.99,0.741,3,-2.9750472,1,5,2,21.08679933,0.5
1248,3,53,1,2,1,1.9,4,0,2,3,18.81,0.8,-999,-999,2,0,2,31.23,17.32
1249,2,52,1,4,1,2.65,6,0,3,1,26.28,0.864,20,14.0249528,1,0,2,30.52,27.1
1250,2,60,0,4,0,6,1,0,3,2,14.68,1.041,-999,-999,2,0,1,28.17,25
1251,2,57,0,5,0,3.75,1,1,3,3,21.4,1.041,16,10.0249528,1,3,2,28.17,25
1252,3,41,1,5,1,3.75,5,1,3,3,28.51,0.803,-999,-999,2,4,2,35.459999,31.74
1253,3,69,0,5,1,2.65,1,0,2,1,6.54,1.32,10,4.0249528,1,5,1,24.809999,10.6
1254,2,22,0,4,1,3.75,5,0,4,1,28.51,0.803,-999,-999,2,4,1,35.459999,31.74
1255,2,52,1,4,0,3.75,1,0,2,3,2.73,1.685,4,-1.9750472,1,5,2,7.8699999,5.7800002
1256,3,42,0,4,1,2.65,12,1,3,2,6.51,0.707,-999,-999,2,0,2,17.540001,16.09
1257,3,41,0,3,0,1.9,1,0,3,3,13.34,0.925,-999,-999,2,0,2,12.25,14.98
1258,1,37,1,3,0,2.65,4,3,3,3,11.49,0.8,-999,-999,2,2,2,31.23,17.32
1259,3,50,0,5,0,6,9,0,3,2,5.66,1.115,5,-0.9750472,1,4,0,8.4200001,6.1700001
1260,1,74,0,2,0,6,8,0,3,1,35.23,0.817,4,-1.9750472,1,3,2,26.5,26.65
1261,1,35,0,2,0,2.65,7,2,3,3,27.6,0.744,5,-0.9750472,1,3,2,30.530001,27.73
1262,1,21,0,4,0,0.65,6,0,3,1,15.5,0.842,8,2.0249528,1,5,2,19.01,16.549999
1263,2,49,0,1,1,1.9,2,1,3,3,30.74,0.834,3,-2.9750472,1,3,2,32.689999,29.709999
1264,2,56,0,3,0,1.9,6,0,3,3,15.5,0.842,3.5,-2.4750472,1,5,2,19.01,16.549999
1265,2,33,0,4,0,1,6,1,2,1,16.55,0.842,5,-0.9750472,1,1,2,19.01,16.549999
1266,2,22,1,5,0,0.65,7,0,3,2,0,0.66,33,27.0249528,1,2,1,0,0
1267,3,61,0,2,1,2.65,9,0,2,3,62.81,0.805,-999,-999,2,4,2,25.74,25.879999
1268,2,73,0,3,1,0.65,2,0,3,3,8.73,0.973,4,-1.9750472,1,2,2,18.309999,15.82
1269,2,67,0,4,0,3.75,12,0,2,1,7.38,0.707,-999,-999,2,2,2,17.540001,16.09
1270,1,49,0,3,0,2.65,7,0,2,1,16.54,0.744,-999,-999,2,3,1,30.530001,27.73
1271,1,20,1,4,0,0.65,11,0,3,1,31.72,0.892,-999,-999,2,4,1,23.43,15.19
1272,3,36,1,5,0,6,7,2,2,3,18.85,0.685,4,-1.9750472,1,1,2,18.280001,18.85
1273,2,68,1,3,0,1.9,12,0,3,3,7.55,0.707,1.230000019,-4.745047181,1,5,2,17.540001,16.09
1274,3,57,1,3,0,3.75,1,1,3,3,3.78,1.47,3.180000067,-2.795047133,1,1,2,6.77,2.5
1275,2,66,1,3,0,2.65,11,0,2,3,21.48,0.912,-999,-999,2,5,1,23.469999,22.690001
1276,1,23,0,4,1,0.25,9,0,3,2,13.04,0.96,3.390000105,-2.585047095,1,0,0,14.27,12.45
1277,3,69,1,4,1,3.75,9,0,3,2,1.12,0.827,-999,-999,2,2,2,8.8299999,4.29
1278,1,26,0,5,0,2.65,9,0,3,2,1.38,0.827,3,-2.9750472,1,4,2,8.8299999,4.29
1279,1,68,0,4,0,3.75,10,0,2,2,6.06,0.631,-999,-999,2,0,2,5.8899999,6.96
1280,3,41,0,5,1,3.75,10,2,3,3,6.06,0.631,1,-4.9750472,1,2,2,5.8899999,6.96
1281,2,27,1,4,0,2.65,2,0,3,3,7.26,1.628,-999,-999,2,2,1,12.43,12.48
1282,2,75,0,5,0,6,7,0,2,2,0.5,0.741,-999,-999,2,3,0,0,0.5
1283,1,57,1,4,0,6,10,0,3,3,25.9,0.677,-999,-999,2,0,0,28.76,12.06
1284,3,68,1,5,1,6,9,0,2,2,13.04,0.96,-999,-999,2,0,1,14.27,12.45
1285,1,34,0,4,1,3.75,1,2,2,2,2.53,1.037,3,-2.9750472,1,5,2,2.9100001,4.73
1286,3,66,0,5,0,6,11,0,3,1,27.55,0.892,4,-1.9750472,1,5,2,23.43,15.19
1287,2,47,0,3,0,3.75,11,1,2,1,4.69,0.829,-999,-999,2,4,2,22.26,14.45
1288,1,41,0,4,0,1,1,2,3,1,6.54,1.32,1,-4.9750472,1,4,1,24.809999,10.6
1289,1,67,0,5,0,3.75,1,0,3,3,6.54,1.32,4,-1.9750472,1,0,2,24.809999,10.6
1290,2,70,0,5,1,3.75,6,0,3,2,25.07,0.766,-999,-999,2,3,2,27.309999,25.73
1291,2,65,0,4,0,2.65,8,0,3,1,17.3,1.13,2.5,-3.4750472,1,5,2,27.639999,20.98
1292,3,37,1,4,0,3.75,3,4,3,3,21.53,0.884,-999,-999,2,4,0,29.129999,20.51
1293,1,21,0,4,0,1,7,0,4,1,0,0.66,-999,-999,2,2,1,0,0
1294,3,58,0,2,0,2.65,3,0,3,1,20.15,1.066,3,-2.9750472,1,3,2,32.470001,22.16
1295,2,66,0,4,0,1,10,0,2,3,10.46,0.631,2.650000095,-3.325047105,1,2,2,5.8899999,6.96
1296,3,31,0,4,0,2.65,7,0,2,3,16.45,0.729,-999,-999,2,3,2,27.43,22.82
1297,1,69,0,2,0,1.9,5,0,3,1,16.96,0.946,1.700000048,-4.275047153,1,5,1,22.799999,21.940001
1298,2,79,0,2,0,2.65,4,0,2,1,30.77,0.755,5,-0.9750472,1,5,2,38.209999,32.41
1299,2,65,0,2,0,1.9,6,0,3,1,31.75,0.766,-999,-999,2,3,1,27.309999,25.73
1300,2,58,0,2,1,1.9,4,0,3,3,23.54,0.75,13,7.0249528,1,4,2,46.349998,21.540001
1301,1,32,1,3,0,1.9,7,1,2,3,0.99,0.741,-999,-999,2,4,1,21.08679933,0.5
1302,3,31,0,5,1,2.65,1,1,3,3,11.02,0.925,-999,-999,2,3,1,12.25,14.98
1303,3,38,0,2,1,1.9,9,0,3,3,0.31,0.827,1,-4.9750472,1,3,1,8.8299999,4.29
1304,1,65,0,5,1,3.75,2,0,3,3,2.59,1.683,-999,-999,2,5,2,9.7600002,8.6199999
1305,2,45,0,4,0,3.75,12,2,3,1,7.38,0.707,3,-2.9750472,1,4,2,17.540001,16.09
1306,2,21,0,4,0,1.35,9,0,3,2,12.09,1.095,10,4.0249528,1,3,0,19.66,11.69
1307,1,51,0,4,0,3.75,10,1,3,1,25.9,0.677,6,0.0249528,1,5,2,28.76,12.06
1308,2,48,0,2,0,1.9,2,0,3,1,14.71,1.06,-999,-999,2,3,2,21.049999,17.9
1309,2,73,0,2,1,2.65,5,0,3,3,15.14,1.041,-999,-999,2,1,2,22.18,20.17
1310,1,74,0,5,0,2.65,9,0,3,1,8.81,1.347,7,1.0249528,1,5,1,10.23,7.1100001
1311,2,37,1,4,0,1.35,7,2,2,3,18.79,0.69,5,-0.9750472,1,2,1,19.459999,15.32
1312,2,53,0,3,0,2.65,11,0,2,3,22.02,0.912,3.900000095,-2.075047105,1,2,1,23.469999,22.690001
1313,3,72,0,4,1,3.75,2,0,3,1,18.67,0.969,3.5,-2.4750472,1,5,2,28.09,23.299999
1314,1,23,0,4,1,2.65,5,0,3,3,5.11,0.833,0.200000003,-5.775047197,1,0,1,20.190001,13.89
1315,2,54,0,3,0,2.65,6,0,2,2,29.33,1.078,-999,-999,2,1,2,31.370001,30.370001
1316,1,21,0,4,0,0.25,1,0,3,3,7.99,0.932,3.049999952,-2.925047248,1,5,1,21.83,7.8200002
1317,2,70,0,3,0,3.75,7,0,3,1,0.99,0.741,-999,-999,2,4,2,21.08679933,0.5
1318,3,53,0,2,0,1.35,9,0,2,2,3.01,0.929,-999,-999,2,0,2,15.59,7.2199998
1319,2,60,1,3,0,1.9,5,0,3,3,7.2,0.823,1.414999962,-4.560047238,1,5,1,16.58,12.42
1320,1,51,0,5,0,1.9,7,2,2,3,18.85,0.685,8,2.0249528,1,2,2,18.280001,18.85
1321,2,58,0,2,0,1.9,5,0,3,3,4.92,0.833,-999,-999,2,0,2,20.190001,13.89
1322,2,30,0,4,1,2.65,6,0,3,2,36.36,1.078,-999,-999,2,4,2,31.370001,30.370001
1323,3,43,1,4,0,2.65,7,2,3,3,13.01,0.741,-999,-999,2,2,1,25.219999,23.059999
1324,2,69,0,2,0,1.9,1,0,3,3,13.34,0.925,-999,-999,2,4,2,12.25,14.98
1325,1,51,0,4,0,2.65,12,0,3,1,1.87,1.045,30,24.0249528,1,4,2,4.48,1.91
